InstanceID,Type,earn,acq
2374,TRAIN,FALSE,TRUE
2375,TRAIN,FALSE,TRUE
2376,TRAIN,FALSE,TRUE
2377,TRAIN,TRUE,FALSE
2379,TRAIN,TRUE,FALSE
2380,TRAIN,TRUE,FALSE
2385,TRAIN,TRUE,FALSE
2386,TRAIN,TRUE,FALSE
2391,TRAIN,TRUE,FALSE
2393,TRAIN,TRUE,FALSE
2396,TRAIN,TRUE,FALSE
2397,TRAIN,TRUE,FALSE
2398,TRAIN,TRUE,FALSE
2402,TRAIN,TRUE,FALSE
2405,TRAIN,TRUE,FALSE
2409,TRAIN,TRUE,FALSE
2410,TRAIN,FALSE,TRUE
2419,TRAIN,FALSE,TRUE
2421,TRAIN,TRUE,FALSE
2428,TRAIN,TRUE,FALSE
2429,TRAIN,TRUE,FALSE
2433,TRAIN,TRUE,FALSE
2434,TRAIN,FALSE,TRUE
2435,TRAIN,TRUE,FALSE
2437,TRAIN,TRUE,FALSE
2440,TRAIN,TRUE,FALSE
2447,TRAIN,FALSE,TRUE
2458,TRAIN,TRUE,FALSE
2459,TRAIN,TRUE,FALSE
2460,TRAIN,TRUE,FALSE
2462,TRAIN,FALSE,TRUE
2470,TRAIN,FALSE,TRUE
2471,TRAIN,TRUE,FALSE
2474,TRAIN,FALSE,TRUE
2475,TRAIN,FALSE,TRUE
2476,TRAIN,FALSE,TRUE
2478,TRAIN,TRUE,FALSE
2479,TRAIN,TRUE,FALSE
2482,TRAIN,TRUE,FALSE
2483,TRAIN,TRUE,FALSE
2484,TRAIN,TRUE,FALSE
2488,TRAIN,TRUE,FALSE
2490,TRAIN,TRUE,FALSE
2491,TRAIN,FALSE,TRUE
2492,TRAIN,TRUE,FALSE
2494,TRAIN,TRUE,FALSE
2496,TRAIN,TRUE,FALSE
2497,TRAIN,FALSE,TRUE
2500,TRAIN,FALSE,TRUE
2504,TRAIN,TRUE,FALSE
2505,TRAIN,FALSE,TRUE
2512,TRAIN,FALSE,TRUE
2513,TRAIN,TRUE,FALSE
2518,TRAIN,TRUE,FALSE
2519,TRAIN,TRUE,FALSE
2520,TRAIN,FALSE,TRUE
2526,TRAIN,FALSE,TRUE
2528,TRAIN,FALSE,TRUE
2532,TRAIN,FALSE,TRUE
2534,TRAIN,FALSE,TRUE
2538,TRAIN,FALSE,TRUE
2539,TRAIN,TRUE,FALSE
2540,TRAIN,FALSE,TRUE
2543,TRAIN,FALSE,TRUE
2544,TRAIN,TRUE,FALSE
2546,TRAIN,FALSE,TRUE
2548,TRAIN,TRUE,FALSE
2549,TRAIN,TRUE,FALSE
2551,TRAIN,FALSE,TRUE
2552,TRAIN,FALSE,TRUE
2558,TRAIN,TRUE,FALSE
2560,TRAIN,TRUE,FALSE
2561,TRAIN,TRUE,FALSE
2562,TRAIN,TRUE,FALSE
2564,TRAIN,FALSE,TRUE
2566,TRAIN,TRUE,FALSE
2567,TRAIN,TRUE,FALSE
2568,TRAIN,TRUE,FALSE
2569,TRAIN,TRUE,FALSE
2570,TRAIN,FALSE,TRUE
2574,TRAIN,FALSE,TRUE
2577,TRAIN,FALSE,TRUE
2578,TRAIN,FALSE,TRUE
2579,TRAIN,TRUE,FALSE
2580,TRAIN,TRUE,FALSE
2582,TRAIN,FALSE,TRUE
2583,TRAIN,FALSE,TRUE
2584,TRAIN,TRUE,FALSE
2587,TRAIN,TRUE,FALSE
2590,TRAIN,TRUE,FALSE
2591,TRAIN,TRUE,FALSE
2593,TRAIN,TRUE,FALSE
2596,TRAIN,FALSE,TRUE
2602,TRAIN,TRUE,FALSE
2604,TRAIN,FALSE,TRUE
2608,TRAIN,TRUE,FALSE
2609,TRAIN,FALSE,TRUE
2611,TRAIN,TRUE,FALSE
2613,TRAIN,TRUE,FALSE
2619,TRAIN,TRUE,FALSE
2630,TRAIN,TRUE,FALSE
2634,TRAIN,FALSE,TRUE
2637,TRAIN,FALSE,TRUE
2638,TRAIN,FALSE,TRUE
2645,TRAIN,TRUE,FALSE
2647,TRAIN,FALSE,TRUE
2649,TRAIN,TRUE,FALSE
2650,TRAIN,FALSE,TRUE
2652,TRAIN,FALSE,TRUE
2658,TRAIN,TRUE,FALSE
2659,TRAIN,TRUE,FALSE
2660,TRAIN,FALSE,TRUE
2663,TRAIN,TRUE,FALSE
2664,TRAIN,TRUE,FALSE
2666,TRAIN,TRUE,FALSE
2667,TRAIN,TRUE,FALSE
2671,TRAIN,TRUE,FALSE
2672,TRAIN,FALSE,TRUE
2674,TRAIN,TRUE,FALSE
2677,TRAIN,TRUE,FALSE
2687,TRAIN,TRUE,FALSE
2691,TRAIN,TRUE,FALSE
2693,TRAIN,TRUE,FALSE
2695,TRAIN,TRUE,FALSE
2699,TRAIN,FALSE,TRUE
2700,TRAIN,TRUE,FALSE
2708,TRAIN,TRUE,FALSE
2711,TRAIN,TRUE,FALSE
2714,TRAIN,FALSE,TRUE
2718,TRAIN,TRUE,FALSE
2720,TRAIN,TRUE,FALSE
2722,TRAIN,TRUE,FALSE
2723,TRAIN,TRUE,FALSE
2728,TRAIN,FALSE,TRUE
2729,TRAIN,TRUE,FALSE
2737,TRAIN,FALSE,TRUE
2742,TRAIN,TRUE,FALSE
2748,TRAIN,TRUE,FALSE
2750,TRAIN,TRUE,FALSE
2751,TRAIN,TRUE,FALSE
2752,TRAIN,TRUE,FALSE
2754,TRAIN,TRUE,FALSE
2756,TRAIN,TRUE,FALSE
2757,TRAIN,TRUE,FALSE
2761,TRAIN,TRUE,FALSE
2763,TRAIN,FALSE,TRUE
2768,TRAIN,FALSE,TRUE
2769,TRAIN,FALSE,TRUE
2771,TRAIN,TRUE,FALSE
2772,TRAIN,TRUE,FALSE
2773,TRAIN,TRUE,FALSE
2779,TRAIN,TRUE,FALSE
2781,TRAIN,TRUE,FALSE
2783,TRAIN,FALSE,TRUE
2784,TRAIN,FALSE,TRUE
2787,TRAIN,TRUE,FALSE
2789,TRAIN,TRUE,FALSE
2791,TRAIN,FALSE,TRUE
2792,TRAIN,TRUE,FALSE
2794,TRAIN,FALSE,TRUE
2797,TRAIN,TRUE,FALSE
2798,TRAIN,FALSE,TRUE
2799,TRAIN,FALSE,TRUE
2800,TRAIN,TRUE,FALSE
2801,TRAIN,TRUE,FALSE
2802,TRAIN,FALSE,TRUE
2803,TRAIN,TRUE,FALSE
2806,TRAIN,TRUE,FALSE
2807,TRAIN,TRUE,FALSE
2809,TRAIN,TRUE,FALSE
2810,TRAIN,FALSE,TRUE
2811,TRAIN,FALSE,TRUE
2813,TRAIN,FALSE,TRUE
2815,TRAIN,FALSE,TRUE
2818,TRAIN,FALSE,TRUE
2820,TRAIN,TRUE,FALSE
2825,TRAIN,TRUE,FALSE
2826,TRAIN,TRUE,FALSE
2827,TRAIN,TRUE,FALSE
2833,TRAIN,FALSE,TRUE
2834,TRAIN,TRUE,FALSE
2836,TRAIN,TRUE,FALSE
2839,TRAIN,TRUE,FALSE
2847,TRAIN,FALSE,TRUE
2849,TRAIN,TRUE,FALSE
2850,TRAIN,TRUE,FALSE
2856,TRAIN,TRUE,FALSE
2866,TRAIN,TRUE,FALSE
2867,TRAIN,FALSE,TRUE
2873,TRAIN,TRUE,FALSE
2877,TRAIN,TRUE,FALSE
2884,TRAIN,FALSE,TRUE
2886,TRAIN,TRUE,FALSE
2887,TRAIN,TRUE,FALSE
2890,TRAIN,TRUE,FALSE
2896,TRAIN,FALSE,TRUE
2897,TRAIN,FALSE,TRUE
2898,TRAIN,FALSE,TRUE
2902,TRAIN,FALSE,TRUE
2907,TRAIN,FALSE,TRUE
2908,TRAIN,TRUE,FALSE
2909,TRAIN,FALSE,TRUE
2912,TRAIN,TRUE,FALSE
2915,TRAIN,TRUE,FALSE
2916,TRAIN,TRUE,FALSE
2917,TRAIN,FALSE,TRUE
2918,TRAIN,TRUE,FALSE
2919,TRAIN,TRUE,FALSE
2920,TRAIN,TRUE,FALSE
2924,TRAIN,FALSE,TRUE
2926,TRAIN,FALSE,TRUE
2927,TRAIN,FALSE,TRUE
2928,TRAIN,TRUE,FALSE
2929,TRAIN,TRUE,FALSE
2930,TRAIN,TRUE,FALSE
2933,TRAIN,FALSE,TRUE
2938,TRAIN,TRUE,FALSE
2939,TRAIN,FALSE,TRUE
2940,TRAIN,FALSE,TRUE
2945,TRAIN,FALSE,TRUE
2946,TRAIN,FALSE,TRUE
2948,TRAIN,FALSE,TRUE
2950,TRAIN,FALSE,TRUE
2951,TRAIN,FALSE,TRUE
2953,TRAIN,FALSE,TRUE
2956,TRAIN,FALSE,TRUE
2960,TRAIN,TRUE,FALSE
2961,TRAIN,TRUE,FALSE
2962,TRAIN,TRUE,FALSE
2963,TRAIN,TRUE,FALSE
2999,TRAIN,FALSE,TRUE
3008,TRAIN,TRUE,FALSE
3009,TRAIN,FALSE,TRUE
3013,TRAIN,FALSE,TRUE
3023,TRAIN,FALSE,TRUE
3025,TRAIN,FALSE,TRUE
3026,TRAIN,TRUE,FALSE
3035,TRAIN,FALSE,TRUE
3037,TRAIN,TRUE,FALSE
3038,TRAIN,FALSE,TRUE
3039,TRAIN,FALSE,TRUE
3041,TRAIN,FALSE,TRUE
3042,TRAIN,FALSE,TRUE
3053,TRAIN,FALSE,TRUE
3056,TRAIN,FALSE,TRUE
3061,TRAIN,FALSE,TRUE
3062,TRAIN,TRUE,FALSE
3063,TRAIN,FALSE,TRUE
3069,TRAIN,FALSE,TRUE
3071,TRAIN,FALSE,TRUE
3072,TRAIN,FALSE,TRUE
3074,TRAIN,FALSE,TRUE
3077,TRAIN,TRUE,FALSE
3080,TRAIN,TRUE,FALSE
3083,TRAIN,FALSE,TRUE
3085,TRAIN,FALSE,TRUE
3086,TRAIN,FALSE,TRUE
3089,TRAIN,FALSE,TRUE
3091,TRAIN,TRUE,FALSE
3093,TRAIN,FALSE,TRUE
3094,TRAIN,FALSE,TRUE
3095,TRAIN,FALSE,TRUE
3096,TRAIN,FALSE,TRUE
3100,TRAIN,FALSE,TRUE
3107,TRAIN,FALSE,TRUE
3114,TRAIN,FALSE,TRUE
3117,TRAIN,TRUE,FALSE
3118,TRAIN,TRUE,FALSE
3120,TRAIN,FALSE,TRUE
3125,TRAIN,FALSE,TRUE
3129,TRAIN,FALSE,TRUE
3139,TRAIN,FALSE,TRUE
3142,TRAIN,FALSE,TRUE
3152,TRAIN,FALSE,TRUE
3153,TRAIN,FALSE,TRUE
3154,TRAIN,FALSE,TRUE
3157,TRAIN,FALSE,TRUE
3161,TRAIN,TRUE,FALSE
3166,TRAIN,FALSE,TRUE
3168,TRAIN,FALSE,TRUE
3174,TRAIN,FALSE,TRUE
3176,TRAIN,FALSE,TRUE
3180,TRAIN,FALSE,TRUE
3184,TRAIN,FALSE,TRUE
3186,TRAIN,FALSE,TRUE
3194,TRAIN,TRUE,FALSE
3198,TRAIN,FALSE,TRUE
3205,TRAIN,FALSE,TRUE
3216,TRAIN,FALSE,TRUE
3223,TRAIN,FALSE,TRUE
3229,TRAIN,FALSE,TRUE
3235,TRAIN,FALSE,TRUE
3239,TRAIN,FALSE,TRUE
3241,TRAIN,FALSE,TRUE
3242,TRAIN,TRUE,TRUE
3243,TRAIN,TRUE,FALSE
3247,TRAIN,TRUE,FALSE
3251,TRAIN,FALSE,TRUE
3252,TRAIN,FALSE,TRUE
3254,TRAIN,TRUE,FALSE
3258,TRAIN,TRUE,FALSE
3261,TRAIN,FALSE,TRUE
3263,TRAIN,FALSE,TRUE
3264,TRAIN,FALSE,TRUE
3266,TRAIN,FALSE,TRUE
3267,TRAIN,FALSE,TRUE
3269,TRAIN,TRUE,FALSE
3271,TRAIN,TRUE,FALSE
3273,TRAIN,TRUE,FALSE
3275,TRAIN,TRUE,FALSE
3276,TRAIN,FALSE,TRUE
3277,TRAIN,FALSE,TRUE
3287,TRAIN,FALSE,TRUE
3290,TRAIN,FALSE,TRUE
3295,TRAIN,FALSE,TRUE
3298,TRAIN,FALSE,TRUE
3302,TRAIN,FALSE,TRUE
3305,TRAIN,FALSE,TRUE
3309,TRAIN,FALSE,TRUE
3313,TRAIN,FALSE,TRUE
3320,TRAIN,FALSE,TRUE
3333,TRAIN,FALSE,TRUE
3336,TRAIN,FALSE,TRUE
3343,TRAIN,TRUE,FALSE
3344,TRAIN,TRUE,FALSE
3345,TRAIN,FALSE,TRUE
3356,TRAIN,FALSE,TRUE
3359,TRAIN,TRUE,FALSE
3363,TRAIN,FALSE,TRUE
3367,TRAIN,FALSE,TRUE
3370,TRAIN,FALSE,TRUE
3372,TRAIN,FALSE,TRUE
3377,TRAIN,FALSE,TRUE
3378,TRAIN,FALSE,TRUE
3380,TRAIN,TRUE,FALSE
3381,TRAIN,FALSE,TRUE
3382,TRAIN,TRUE,FALSE
3384,TRAIN,FALSE,TRUE
3387,TRAIN,FALSE,TRUE
3394,TRAIN,FALSE,TRUE
3395,TRAIN,FALSE,TRUE
3396,TRAIN,FALSE,TRUE
3399,TRAIN,FALSE,TRUE
3400,TRAIN,FALSE,TRUE
3405,TRAIN,TRUE,FALSE
3406,TRAIN,FALSE,TRUE
3409,TRAIN,FALSE,TRUE
3413,TRAIN,FALSE,TRUE
3415,TRAIN,FALSE,TRUE
3416,TRAIN,FALSE,TRUE
3417,TRAIN,FALSE,TRUE
3418,TRAIN,FALSE,TRUE
3420,TRAIN,TRUE,FALSE
3422,TRAIN,FALSE,TRUE
3425,TRAIN,FALSE,TRUE
3456,TRAIN,TRUE,FALSE
3459,TRAIN,FALSE,TRUE
3463,TRAIN,TRUE,FALSE
3466,TRAIN,TRUE,FALSE
3468,TRAIN,TRUE,FALSE
3474,TRAIN,TRUE,FALSE
3476,TRAIN,TRUE,FALSE
3477,TRAIN,FALSE,TRUE
3480,TRAIN,TRUE,FALSE
3481,TRAIN,TRUE,FALSE
3486,TRAIN,TRUE,FALSE
3490,TRAIN,TRUE,FALSE
3491,TRAIN,FALSE,TRUE
3497,TRAIN,TRUE,FALSE
3505,TRAIN,TRUE,FALSE
3517,TRAIN,TRUE,FALSE
3538,TRAIN,TRUE,FALSE
3543,TRAIN,TRUE,FALSE
3545,TRAIN,TRUE,FALSE
3547,TRAIN,FALSE,TRUE
3557,TRAIN,TRUE,FALSE
3564,TRAIN,TRUE,FALSE
3565,TRAIN,FALSE,TRUE
3569,TRAIN,TRUE,FALSE
3570,TRAIN,FALSE,TRUE
3573,TRAIN,FALSE,TRUE
3575,TRAIN,TRUE,FALSE
3578,TRAIN,TRUE,FALSE
3579,TRAIN,TRUE,FALSE
3580,TRAIN,TRUE,FALSE
3582,TRAIN,TRUE,FALSE
3585,TRAIN,TRUE,FALSE
3586,TRAIN,FALSE,TRUE
3587,TRAIN,FALSE,TRUE
3591,TRAIN,FALSE,TRUE
3596,TRAIN,FALSE,TRUE
3597,TRAIN,TRUE,FALSE
3598,TRAIN,TRUE,FALSE
3599,TRAIN,FALSE,TRUE
3601,TRAIN,TRUE,FALSE
3602,TRAIN,TRUE,FALSE
3603,TRAIN,TRUE,FALSE
3604,TRAIN,TRUE,FALSE
3605,TRAIN,TRUE,FALSE
3607,TRAIN,FALSE,TRUE
3613,TRAIN,TRUE,FALSE
3619,TRAIN,TRUE,FALSE
3620,TRAIN,TRUE,FALSE
3622,TRAIN,FALSE,TRUE
3623,TRAIN,TRUE,FALSE
3624,TRAIN,TRUE,FALSE
3626,TRAIN,TRUE,FALSE
3629,TRAIN,TRUE,FALSE
3630,TRAIN,TRUE,FALSE
3631,TRAIN,TRUE,FALSE
3632,TRAIN,FALSE,TRUE
3633,TRAIN,TRUE,FALSE
3634,TRAIN,TRUE,FALSE
3637,TRAIN,TRUE,FALSE
3643,TRAIN,TRUE,FALSE
3645,TRAIN,FALSE,TRUE
3647,TRAIN,TRUE,FALSE
3649,TRAIN,TRUE,FALSE
3651,TRAIN,TRUE,FALSE
3652,TRAIN,FALSE,TRUE
3667,TRAIN,TRUE,FALSE
3668,TRAIN,TRUE,FALSE
3669,TRAIN,TRUE,FALSE
3672,TRAIN,TRUE,FALSE
3673,TRAIN,FALSE,TRUE
3674,TRAIN,TRUE,FALSE
3676,TRAIN,TRUE,FALSE
3680,TRAIN,TRUE,FALSE
3681,TRAIN,TRUE,FALSE
3684,TRAIN,FALSE,TRUE
3688,TRAIN,TRUE,FALSE
3695,TRAIN,TRUE,FALSE
3697,TRAIN,TRUE,FALSE
3699,TRAIN,TRUE,FALSE
3707,TRAIN,FALSE,TRUE
3711,TRAIN,FALSE,TRUE
3713,TRAIN,TRUE,FALSE
3721,TRAIN,TRUE,FALSE
3730,TRAIN,TRUE,FALSE
3734,TRAIN,TRUE,FALSE
3738,TRAIN,TRUE,FALSE
3740,TRAIN,TRUE,FALSE
3741,TRAIN,FALSE,TRUE
3742,TRAIN,TRUE,FALSE
3743,TRAIN,TRUE,FALSE
3744,TRAIN,FALSE,TRUE
3747,TRAIN,FALSE,TRUE
3750,TRAIN,TRUE,FALSE
3751,TRAIN,TRUE,FALSE
3755,TRAIN,TRUE,FALSE
3757,TRAIN,TRUE,FALSE
3759,TRAIN,FALSE,TRUE
3760,TRAIN,TRUE,FALSE
3763,TRAIN,TRUE,FALSE
3764,TRAIN,TRUE,FALSE
3765,TRAIN,TRUE,FALSE
3766,TRAIN,FALSE,TRUE
3768,TRAIN,TRUE,FALSE
3771,TRAIN,TRUE,FALSE
3772,TRAIN,TRUE,FALSE
3774,TRAIN,TRUE,FALSE
3775,TRAIN,FALSE,TRUE
3777,TRAIN,TRUE,FALSE
3779,TRAIN,FALSE,TRUE
3782,TRAIN,TRUE,FALSE
3784,TRAIN,TRUE,FALSE
3785,TRAIN,TRUE,FALSE
3786,TRAIN,TRUE,FALSE
3787,TRAIN,TRUE,FALSE
3788,TRAIN,TRUE,FALSE
3790,TRAIN,FALSE,TRUE
3795,TRAIN,FALSE,TRUE
3797,TRAIN,FALSE,TRUE
3801,TRAIN,TRUE,FALSE
3806,TRAIN,TRUE,FALSE
3807,TRAIN,TRUE,FALSE
3808,TRAIN,TRUE,FALSE
3817,TRAIN,TRUE,FALSE
3821,TRAIN,FALSE,TRUE
3828,TRAIN,FALSE,TRUE
3831,TRAIN,TRUE,FALSE
3833,TRAIN,FALSE,TRUE
3839,TRAIN,FALSE,TRUE
3840,TRAIN,TRUE,FALSE
3841,TRAIN,TRUE,FALSE
3846,TRAIN,TRUE,FALSE
3850,TRAIN,TRUE,FALSE
3851,TRAIN,TRUE,FALSE
3853,TRAIN,TRUE,FALSE
3856,TRAIN,FALSE,TRUE
3857,TRAIN,TRUE,FALSE
3858,TRAIN,TRUE,FALSE
3860,TRAIN,TRUE,FALSE
3864,TRAIN,FALSE,TRUE
3865,TRAIN,TRUE,FALSE
3867,TRAIN,TRUE,FALSE
3868,TRAIN,FALSE,TRUE
3870,TRAIN,TRUE,FALSE
3872,TRAIN,TRUE,FALSE
3873,TRAIN,FALSE,TRUE
3874,TRAIN,TRUE,FALSE
3875,TRAIN,TRUE,FALSE
3879,TRAIN,FALSE,TRUE
3884,TRAIN,TRUE,FALSE
3886,TRAIN,TRUE,FALSE
3890,TRAIN,TRUE,FALSE
3893,TRAIN,TRUE,FALSE
3894,TRAIN,TRUE,FALSE
3895,TRAIN,TRUE,FALSE
3899,TRAIN,TRUE,FALSE
3900,TRAIN,TRUE,FALSE
3903,TRAIN,TRUE,FALSE
3905,TRAIN,TRUE,FALSE
3906,TRAIN,FALSE,TRUE
3908,TRAIN,TRUE,FALSE
3909,TRAIN,TRUE,FALSE
3910,TRAIN,FALSE,TRUE
3912,TRAIN,FALSE,TRUE
3916,TRAIN,FALSE,TRUE
3917,TRAIN,TRUE,FALSE
3918,TRAIN,FALSE,TRUE
3920,TRAIN,FALSE,TRUE
3922,TRAIN,TRUE,FALSE
3926,TRAIN,FALSE,TRUE
3933,TRAIN,FALSE,TRUE
3934,TRAIN,FALSE,TRUE
3937,TRAIN,TRUE,FALSE
3939,TRAIN,FALSE,TRUE
3944,TRAIN,TRUE,FALSE
3946,TRAIN,TRUE,FALSE
3948,TRAIN,FALSE,TRUE
3951,TRAIN,TRUE,FALSE
3952,TRAIN,TRUE,FALSE
3954,TRAIN,TRUE,FALSE
3958,TRAIN,TRUE,FALSE
3960,TRAIN,FALSE,TRUE
3961,TRAIN,FALSE,TRUE
3964,TRAIN,FALSE,TRUE
3968,TRAIN,TRUE,FALSE
3970,TRAIN,FALSE,TRUE
3971,TRAIN,TRUE,FALSE
3977,TRAIN,TRUE,FALSE
3983,TRAIN,FALSE,TRUE
3984,TRAIN,FALSE,TRUE
3989,TRAIN,TRUE,FALSE
3990,TRAIN,FALSE,TRUE
3991,TRAIN,FALSE,TRUE
3993,TRAIN,FALSE,TRUE
3994,TRAIN,TRUE,FALSE
3996,TRAIN,TRUE,FALSE
3999,TRAIN,FALSE,TRUE
4000,TRAIN,TRUE,FALSE
4012,TRAIN,TRUE,FALSE
4014,TRAIN,TRUE,FALSE
4015,TRAIN,TRUE,FALSE
4019,TRAIN,TRUE,FALSE
4021,TRAIN,TRUE,FALSE
4023,TRAIN,TRUE,FALSE
4025,TRAIN,TRUE,FALSE
4029,TRAIN,TRUE,FALSE
4032,TRAIN,FALSE,TRUE
4033,TRAIN,FALSE,TRUE
4043,TRAIN,FALSE,TRUE
4052,TRAIN,FALSE,TRUE
4055,TRAIN,FALSE,TRUE
4058,TRAIN,FALSE,TRUE
4064,TRAIN,FALSE,TRUE
4065,TRAIN,TRUE,FALSE
4067,TRAIN,TRUE,FALSE
4069,TRAIN,FALSE,TRUE
4074,TRAIN,TRUE,FALSE
4075,TRAIN,TRUE,FALSE
4081,TRAIN,TRUE,FALSE
4085,TRAIN,TRUE,FALSE
4087,TRAIN,TRUE,FALSE
4089,TRAIN,TRUE,FALSE
4092,TRAIN,TRUE,FALSE
4094,TRAIN,TRUE,FALSE
4097,TRAIN,TRUE,FALSE
4098,TRAIN,TRUE,FALSE
4100,TRAIN,TRUE,FALSE
4105,TRAIN,TRUE,FALSE
4106,TRAIN,TRUE,FALSE
4107,TRAIN,FALSE,TRUE
4111,TRAIN,TRUE,FALSE
4120,TRAIN,TRUE,FALSE
4123,TRAIN,TRUE,FALSE
4127,TRAIN,FALSE,TRUE
4132,TRAIN,TRUE,FALSE
4135,TRAIN,FALSE,TRUE
4141,TRAIN,TRUE,FALSE
4142,TRAIN,TRUE,FALSE
4143,TRAIN,TRUE,FALSE
4144,TRAIN,TRUE,FALSE
4145,TRAIN,FALSE,TRUE
4146,TRAIN,FALSE,TRUE
4148,TRAIN,FALSE,TRUE
4149,TRAIN,TRUE,FALSE
4153,TRAIN,FALSE,TRUE
4155,TRAIN,TRUE,FALSE
4157,TRAIN,TRUE,FALSE
4158,TRAIN,FALSE,TRUE
4159,TRAIN,FALSE,TRUE
4160,TRAIN,TRUE,FALSE
4161,TRAIN,FALSE,TRUE
4164,TRAIN,FALSE,TRUE
4167,TRAIN,FALSE,TRUE
4169,TRAIN,TRUE,FALSE
4175,TRAIN,TRUE,FALSE
4176,TRAIN,TRUE,FALSE
4177,TRAIN,TRUE,FALSE
4178,TRAIN,TRUE,FALSE
4182,TRAIN,FALSE,TRUE
4184,TRAIN,TRUE,FALSE
4185,TRAIN,TRUE,FALSE
4189,TRAIN,TRUE,FALSE
4192,TRAIN,TRUE,FALSE
4193,TRAIN,TRUE,FALSE
4194,TRAIN,TRUE,FALSE
4201,TRAIN,FALSE,TRUE
4204,TRAIN,FALSE,TRUE
4205,TRAIN,TRUE,FALSE
4209,TRAIN,FALSE,TRUE
4210,TRAIN,TRUE,FALSE
4212,TRAIN,FALSE,TRUE
4216,TRAIN,TRUE,FALSE
4218,TRAIN,TRUE,FALSE
4219,TRAIN,TRUE,FALSE
4220,TRAIN,TRUE,FALSE
4223,TRAIN,TRUE,FALSE
4227,TRAIN,FALSE,TRUE
4228,TRAIN,TRUE,FALSE
4229,TRAIN,FALSE,TRUE
4232,TRAIN,TRUE,FALSE
4233,TRAIN,FALSE,TRUE
4235,TRAIN,FALSE,TRUE
4237,TRAIN,FALSE,TRUE
4239,TRAIN,TRUE,FALSE
4240,TRAIN,TRUE,FALSE
4241,TRAIN,TRUE,FALSE
4245,TRAIN,TRUE,FALSE
4249,TRAIN,FALSE,TRUE
4253,TRAIN,TRUE,FALSE
4257,TRAIN,TRUE,FALSE
4258,TRAIN,TRUE,FALSE
4261,TRAIN,TRUE,FALSE
4266,TRAIN,TRUE,FALSE
4273,TRAIN,TRUE,FALSE
4276,TRAIN,TRUE,FALSE
4277,TRAIN,FALSE,TRUE
4279,TRAIN,TRUE,FALSE
4281,TRAIN,FALSE,TRUE
4282,TRAIN,FALSE,TRUE
4284,TRAIN,FALSE,TRUE
4285,TRAIN,TRUE,FALSE
4286,TRAIN,TRUE,FALSE
4288,TRAIN,TRUE,FALSE
4291,TRAIN,TRUE,FALSE
4292,TRAIN,TRUE,FALSE
4301,TRAIN,FALSE,TRUE
4302,TRAIN,TRUE,FALSE
4303,TRAIN,FALSE,TRUE
4304,TRAIN,TRUE,FALSE
4307,TRAIN,TRUE,FALSE
4310,TRAIN,FALSE,TRUE
4313,TRAIN,TRUE,FALSE
4315,TRAIN,FALSE,TRUE
4318,TRAIN,TRUE,FALSE
4323,TRAIN,FALSE,TRUE
4327,TRAIN,TRUE,FALSE
4330,TRAIN,TRUE,FALSE
4331,TRAIN,TRUE,FALSE
4337,TRAIN,TRUE,FALSE
4338,TRAIN,TRUE,FALSE
4339,TRAIN,FALSE,TRUE
4341,TRAIN,TRUE,FALSE
4343,TRAIN,FALSE,TRUE
4344,TRAIN,TRUE,FALSE
4346,TRAIN,TRUE,FALSE
4347,TRAIN,TRUE,FALSE
4351,TRAIN,TRUE,FALSE
4353,TRAIN,TRUE,FALSE
4357,TRAIN,TRUE,FALSE
4358,TRAIN,TRUE,FALSE
4360,TRAIN,FALSE,TRUE
4361,TRAIN,TRUE,FALSE
4363,TRAIN,TRUE,FALSE
4364,TRAIN,TRUE,FALSE
4367,TRAIN,FALSE,TRUE
4369,TRAIN,FALSE,TRUE
4370,TRAIN,TRUE,FALSE
4371,TRAIN,FALSE,TRUE
4372,TRAIN,TRUE,FALSE
4374,TRAIN,TRUE,FALSE
4376,TRAIN,TRUE,FALSE
4378,TRAIN,TRUE,FALSE
4380,TRAIN,TRUE,FALSE
4384,TRAIN,TRUE,FALSE
4385,TRAIN,TRUE,FALSE
4387,TRAIN,TRUE,FALSE
4388,TRAIN,TRUE,FALSE
4389,TRAIN,TRUE,FALSE
4397,TRAIN,TRUE,FALSE
4398,TRAIN,TRUE,FALSE
4399,TRAIN,TRUE,FALSE
4401,TRAIN,FALSE,TRUE
4404,TRAIN,TRUE,FALSE
4408,TRAIN,FALSE,TRUE
4410,TRAIN,TRUE,FALSE
4411,TRAIN,FALSE,TRUE
4412,TRAIN,TRUE,FALSE
4419,TRAIN,TRUE,FALSE
4420,TRAIN,TRUE,FALSE
4433,TRAIN,TRUE,FALSE
4434,TRAIN,FALSE,TRUE
4437,TRAIN,TRUE,FALSE
4438,TRAIN,TRUE,FALSE
4439,TRAIN,TRUE,FALSE
4440,TRAIN,TRUE,FALSE
4446,TRAIN,TRUE,FALSE
4447,TRAIN,FALSE,TRUE
4451,TRAIN,TRUE,FALSE
4452,TRAIN,TRUE,FALSE
4454,TRAIN,TRUE,FALSE
4457,TRAIN,TRUE,FALSE
4459,TRAIN,TRUE,FALSE
4460,TRAIN,TRUE,FALSE
4465,TRAIN,FALSE,TRUE
4468,TRAIN,TRUE,FALSE
4472,TRAIN,TRUE,FALSE
4475,TRAIN,TRUE,FALSE
4476,TRAIN,TRUE,FALSE
4477,TRAIN,FALSE,TRUE
4488,TRAIN,FALSE,TRUE
4493,TRAIN,FALSE,TRUE
4494,TRAIN,TRUE,FALSE
